"","ProbeName","geneSymbol","LocusLinkID","moduleColor","GS.Treatment","p.GS.Treatment","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.brown","p.MM.brown"
"CUST_10161_PI428634872","CUST_10161_PI428634872","S_alt_contig03952","AT3G28730","turquoise",-0.883124385387126,1.20590380699951e-06,-0.966531455776353,7.12687139425804e-11,0.764540970930142,0.000219898133974451,0.888238361431639,8.57258108220331e-07
"CUST_13428_PI428634872","CUST_13428_PI428634872","S_alt_contig09861_RC","AT5G19330","turquoise",0.882424892617626,1.26197818857588e-06,0.818623933563096,3.27618353676031e-05,-0.844168521481574,1.05932078333977e-05,-0.804949843379537,5.59619264202343e-05
"CUST_6404_PI428634872","CUST_6404_PI428634872","S_5sp_contig46229","AT3G22850","turquoise",0.882418007959848,1.2625410684137e-06,0.81639876176871,3.58497178853935e-05,-0.860958870743163,4.49851132475079e-06,-0.80090211847474,6.50594481386201e-05
"CUST_2854_PI428634872","CUST_2854_PI428634872","S_5sp_contig33914","AT1G77350","turquoise",0.880440979346182,1.43341072512707e-06,0.846253507134741,9.57710846425766e-06,-0.759059422498017,0.000259406676804651,-0.740204395764889,0.000444025627665436
"CUST_5685_PI428634872","CUST_5685_PI428634872","S_5sp_contig43725","AT3G17180","turquoise",-0.880423954786431,1.43496451242987e-06,-0.919726507852191,6.72404701558282e-08,0.800137637087835,6.69116006743524e-05,0.891760288242207,6.71189350323196e-07
"CUST_4589_PI428634872","CUST_4589_PI428634872","S_5sp_contig41332_RC","AT2G28060","turquoise",-0.880125172392119,1.46247077277282e-06,-0.762196509704949,0.000236124490419826,0.772329041511224,0.000172572772169197,0.6740261257202,0.0021598154904188
"CUST_2679_PI428634872","CUST_2679_PI428634872","S_5sp_contig33006","AT5G04260","turquoise",0.879912100811959,1.48236274321708e-06,0.93075702830382,2.13517465510343e-08,-0.79511516961488,8.02302356010381e-05,-0.77294859748749,0.000169210296146071
"CUST_13772_PI428634872","CUST_13772_PI428634872","S_alt_contig10422","AT1G61040","turquoise",-0.879821095294604,1.49092961650289e-06,-0.832772164502374,1.7937929688896e-05,0.782961215529344,0.000122067247585028,0.801107008543922,6.45705193300206e-05
"CUST_1555_PI428634872","CUST_1555_PI428634872","S_5sp_contig26438","AT3G51100","turquoise",0.879671327090151,1.50512101306474e-06,0.934067715708632,1.45818743213697e-08,-0.828596333116265,2.15478993857427e-05,-0.848538151718549,8.56071834618527e-06
"CUST_9148_PI428634872","CUST_9148_PI428634872","S_alt_contig02651","AT2G37040","turquoise",-0.879316289161085,1.53922858630381e-06,-0.798436477076833,7.11944783465727e-05,0.894334978536392,5.58264157538053e-07,0.744737946744765,0.000391815265200975
"CUST_8135_PI428634872","CUST_8135_PI428634872","S_alt_contig01311_RC","AT3G53970","turquoise",0.878841553578625,1.5858740721063e-06,0.840956206320621,1.23390605911342e-05,-0.810151525517955,4.58779036351476e-05,-0.829666088323937,2.05686804997611e-05
"CUST_4117_PI428634872","CUST_4117_PI428634872","S_5sp_contig40410_RC","AT3G29290","turquoise",0.878147033646209,1.65630613089304e-06,0.70515133533953,0.00108096498477645,-0.824886159913643,2.52589149707524e-05,-0.730589666832514,0.000574276286370602
"CUST_6178_PI428634872","CUST_6178_PI428634872","S_5sp_contig45288","AT2G28315","turquoise",-0.877980547322326,1.67358437402116e-06,-0.925830883915701,3.64212964412479e-08,0.828306357725384,2.18200921208605e-05,0.966994015125901,6.38527399634094e-11
"CUST_571_PI428634872","CUST_571_PI428634872","S_5sp_contig15222","AT1G05350","turquoise",0.877428227160025,1.73202157375276e-06,0.967633490172612,5.47117617973084e-11,-0.797007790227958,7.49691622720002e-05,-0.791764895690039,9.0312982467751e-05
"CUST_12567_PI428634872","CUST_12567_PI428634872","S_alt_contig08402_RC","AT1G21320","turquoise",0.876405093957087,1.84492452723557e-06,0.766478922178147,0.000207205249007482,-0.758215298244264,0.000265991678099649,-0.76742203200198,0.000201255510613609
"CUST_8386_PI428634872","CUST_8386_PI428634872","S_alt_contig01647","AT5G56340","turquoise",-0.875889697411694,1.90415919806021e-06,-0.899537618549549,3.79102062072006e-07,0.737887037953856,0.000472891188031485,0.790107677453046,9.56850971164903e-05
"CUST_872_PI428634872","CUST_872_PI428634872","S_5sp_contig19934","AT5G08130","turquoise",0.875635399428817,1.93398395987418e-06,0.859366777221517,4.90167760362295e-06,-0.834927181692331,1.62866306408141e-05,-0.674186302135322,0.00215257395110994
"CUST_16131_PI428634872","CUST_16131_PI428634872","S_alt_contig15266","AT2G03890","turquoise",0.874677413447486,2.04997970612871e-06,0.73989667174732,0.000447771355755679,-0.9010881531087,3.3643322023632e-07,-0.70831563358565,0.00100270334526726
"CUST_2574_PI428634872","CUST_2574_PI428634872","S_5sp_contig32496","AT1G04420","turquoise",-0.873766140755919,2.16582698024064e-06,-0.694442013979932,0.00138454017918007,0.860523028342435,4.60593986573003e-06,0.698695713142534,0.00125645507641432
"CUST_9600_PI428634872","CUST_9600_PI428634872","S_alt_contig03217","AT2G33860","turquoise",0.873626781273446,2.18403066055198e-06,0.648690222513815,0.00358799645115969,-0.83685550395659,1.49210059667002e-05,-0.649670341795779,0.00352116733946266
"CUST_1984_PI428634872","CUST_1984_PI428634872","S_5sp_contig29580","AT5G08470","turquoise",0.873347949973349,2.220848298632e-06,0.797157236042535,7.45665239416343e-05,-0.737157217903079,0.000482301404492967,-0.84863864606746,8.51822155499605e-06
"CUST_8081_PI428634872","CUST_8081_PI428634872","S_alt_contig01239","AT3G53620","turquoise",-0.87333671488243,2.22234293528385e-06,-0.817018169030691,3.49662410907521e-05,0.716518114297106,0.000821499508571289,0.875043687134939,2.00494240798045e-06
"CUST_9419_PI428634872","CUST_9419_PI428634872","S_alt_contig02990","AT1G78280","turquoise",0.873294658009971,2.22794557027361e-06,0.90524547671017,2.41858119286286e-07,-0.732634931235177,0.000544181574070775,-0.879706232107281,1.50180320638402e-06
"CUST_16251_PI428634872","CUST_16251_PI428634872","S_alt_contig15618","AT2G35320","turquoise",0.872079222589107,2.3951993911212e-06,0.97428996099421,8.85600654963398e-12,-0.774569103042511,0.000160676144290642,-0.851944796709383,7.21731404531331e-06
"CUST_16512_PI428634872","CUST_16512_PI428634872","S_alt_contig16715","AT1G09420","turquoise",0.871174538623908,2.52660108153355e-06,0.969197936238563,3.69908065880324e-11,-0.718934531702442,0.000773658882112496,-0.825489775693531,2.46204475613119e-05
"CUST_10309_PI428634872","CUST_10309_PI428634872","S_alt_contig04153","AT5G64300","turquoise",-0.87113827443531,2.53199503322747e-06,-0.892941934173149,6.17130778414853e-07,0.676742261135197,0.00203970257582623,0.82368013487812,2.65769976172158e-05
"CUST_6389_PI428634872","CUST_6389_PI428634872","S_5sp_contig46162","AT3G21070","turquoise",-0.871101636231067,2.5374546730038e-06,-0.882670855062975,1.24201000101698e-06,0.721963597028548,0.000716995253999443,0.789309849260432,9.83664924297817e-05
"CUST_14400_PI428634872","CUST_14400_PI428634872","S_alt_contig11455","AT4G31170","turquoise",0.871048609972668,2.54537431119996e-06,0.817879887861288,3.37680611710972e-05,-0.883048067180719,1.21191551989078e-06,-0.665045264129928,0.00259925834296968
"CUST_9259_PI428634872","CUST_9259_PI428634872","S_alt_contig02784","AT4G19640","turquoise",-0.870933298524133,2.56266986584605e-06,-0.689463167195467,0.00154803664736845,0.773328088220972,0.000167178185502399,0.722383707277693,0.000709417585564167
"CUST_417_PI428634872","CUST_417_PI428634872","S_5sp_contig13013","AT5G53120","turquoise",0.870922764279844,2.56425492363119e-06,0.929009488219104,2.59178699336371e-08,-0.863113572376472,3.99843936589566e-06,-0.788924593119784,9.96839281205378e-05
"CUST_13358_PI428634872","CUST_13358_PI428634872","S_alt_contig09761","AT5G60360","turquoise",0.869933371208098,2.71693713783439e-06,0.937052290665447,1.01627145498586e-08,-0.818403044672835,3.30578543043167e-05,-0.88072428600789,1.40776597679404e-06
"CUST_1668_PI428634872","CUST_1668_PI428634872","S_5sp_contig27758","AT5G18230","turquoise",-0.869645969093129,2.76272802355722e-06,-0.90813992990033,1.9047641121881e-07,0.767023308386957,0.000203753070057423,0.793055410165996,8.63088555269707e-05
"CUST_10818_PI428634872","CUST_10818_PI428634872","S_alt_contig05078","AT1G13635","turquoise",-0.868789664475053,2.90311724691615e-06,-0.874910872041102,2.02117401199011e-06,0.73516515424897,0.000508789569616962,0.885912948184503,1.00315141432989e-06
"CUST_5332_PI428634872","CUST_5332_PI428634872","S_5sp_contig42845","AT4G02080","turquoise",-0.868209072687821,3.00175598278948e-06,-0.709655245439583,0.000971023771983732,0.839800350920254,1.30247821632273e-05,0.7775243601948,0.000146047909190522
"CUST_12508_PI428634872","CUST_12508_PI428634872","S_alt_contig08301_RC","AT3G59760","turquoise",0.867786675095811,3.07531699517824e-06,0.953742813601884,9.11321321982162e-10,-0.782129829026056,0.000125501977341586,-0.841465709592447,1.20467527659347e-05
"CUST_203_PI428634872","CUST_203_PI428634872","S_5sp_contig08227","AT5G50100","turquoise",-0.867393050031638,3.14525708602351e-06,-0.748649999322554,0.000351003683253621,0.90974332534693,1.66307511176411e-07,0.709245132633657,0.00098063241860402
"CUST_5023_PI428634872","CUST_5023_PI428634872","S_5sp_contig42203","AT2G01220","turquoise",0.865956746927734,3.4121904880057e-06,0.955681708231023,6.50985348883731e-10,-0.771540494145061,0.000176933917750023,-0.844471782908714,1.04399159783256e-05
"CUST_1308_PI428634872","CUST_1308_PI428634872","S_5sp_contig24127","AT4G37830","turquoise",-0.864738616883341,3.6536140654012e-06,-0.843076056481212,1.11615158229914e-05,0.738564323614455,0.000464296575536303,0.854771033865193,6.24415332675653e-06
"CUST_7611_PI428634872","CUST_7611_PI428634872","S_alt_contig00605_RC","AT3G29200","turquoise",-0.864565939611155,3.68899721222343e-06,-0.942932302306835,4.72539460113738e-09,0.760845288002299,0.000245926818471511,0.802183651750841,6.20523239504168e-05
"CUST_15131_PI428634872","CUST_15131_PI428634872","S_alt_contig12678","AT3G54360","turquoise",-0.864105161040981,3.78485980395599e-06,-0.794983475603428,8.06076905028283e-05,0.87470267199329,2.04684618699537e-06,0.697998390002393,0.00127675027455688
"CUST_4438_PI428634872","CUST_4438_PI428634872","S_5sp_contig41023","AT2G20000","turquoise",-0.864039424326496,3.7987089164296e-06,-0.909970220880477,1.63111662995982e-07,0.716883688097252,0.000814107316003619,0.782176936759187,0.00012530519681066
"CUST_13264_PI428634872","CUST_13264_PI428634872","S_alt_contig09611_RC","AT4G35260","turquoise",-0.863712621900343,3.86820640004347e-06,-0.926980621525756,3.22609645051453e-08,0.780534110954215,0.000132324034205033,0.81971043721664,3.13384577833621e-05
"CUST_7752_PI428634872","CUST_7752_PI428634872","S_alt_contig00797_NB",NA,"turquoise",-0.863694779609672,3.87203196640983e-06,-0.779617834987669,0.000136381295776846,0.851864781781224,7.24665724594222e-06,0.78188470883144,0.000126530132782004
"CUST_3745_PI428634872","CUST_3745_PI428634872","S_5sp_contig39576","AT1G03250","turquoise",-0.86347374602346,3.91969405774114e-06,-0.804837862037437,5.61982041500779e-05,0.843642289380237,1.0863783315194e-05,0.717790485872392,0.000796010393402815
"CUST_10416_PI428634872","CUST_10416_PI428634872","S_alt_contig04309","AT5G48870","turquoise",0.863249693034492,3.96852082216286e-06,0.958932571073815,3.57567369504097e-10,-0.762624619158262,0.000233088400389182,-0.898315128989524,4.15964432060677e-07
"CUST_2442_PI428634872","CUST_2442_PI428634872","S_5sp_contig31940","AT1G78140","turquoise",-0.863148046341959,3.99084392115909e-06,-0.867409647300365,3.14228067667733e-06,0.708925785988925,0.000988169201286857,0.809411175137264,4.72108698435311e-05
"CUST_10222_PI428634872","CUST_10222_PI428634872","S_alt_contig04027","AT3G18850","turquoise",-0.861090444540731,4.46650633190253e-06,-0.917830656233203,8.05531275526333e-08,0.745381901801865,0.000384835888414227,0.780724113333288,0.000131495624286149
"CUST_1149_PI428634872","CUST_1149_PI428634872","S_5sp_contig22699","AT2G46915","turquoise",0.860961562908212,4.49785449400038e-06,0.794213239973871,8.28456304000547e-05,-0.694908846768218,0.00136997489225393,-0.848642651289248,8.51653159096251e-06
"CUST_12824_PI428634872","CUST_12824_PI428634872","S_alt_contig08849","AT4G33460","turquoise",0.860888200330018,4.51578288548691e-06,0.720027990629564,0.000752787855700756,-0.887883575914177,8.78255918061116e-07,-0.71355947743494,0.000883412314741437
"CUST_15355_PI428634872","CUST_15355_PI428634872","S_alt_contig13077","AT5G08680","turquoise",-0.858349556828995,5.175192142099e-06,-0.822679483806313,2.77147554252282e-05,0.921206953522535,5.82135681750178e-08,0.723328698790239,0.000692616721815133
"CUST_9133_PI428634872","CUST_9133_PI428634872","S_alt_contig02634","AT1G13920","turquoise",0.858244713231922,5.20411341305103e-06,0.790869102652271,9.31841154779827e-05,-0.79177298883291,9.02873890447608e-05,-0.763668172146159,0.000225825299082133
"CUST_5515_PI428634872","CUST_5515_PI428634872","S_5sp_contig43245","AT1G17840","turquoise",-0.858078925527676,5.25012938125043e-06,-0.813974182576194,3.94934049760389e-05,0.69705001773942,0.00130478835460994,0.78988974776635,9.64113006027764e-05
"CUST_4113_PI428634872","CUST_4113_PI428634872","S_5sp_contig40390","AT2G30920","turquoise",-0.858033018397217,5.26293292637789e-06,-0.851611154807622,7.34034486713116e-06,0.821900774550997,2.8628676861747e-05,0.690690099641819,0.00150633324446534
"CUST_15154_PI428634872","CUST_15154_PI428634872","S_alt_contig12722","AT1G33780","turquoise",0.857863784012797,5.31036438938923e-06,0.766533560183392,0.000206856553274391,-0.831215270724887,1.92181241458948e-05,-0.75826601310846,0.000265592115344469
"CUST_12588_PI428634872","CUST_12588_PI428634872","S_alt_contig08446","AT3G22440","turquoise",0.857535823783942,5.40332743761593e-06,0.965453714994211,9.15247119412798e-11,-0.76302249868086,0.000230296278001596,-0.788951724197952,9.95906626223697e-05
"CUST_8617_PI428634872","CUST_8617_PI428634872","S_alt_contig01950","AT3G22190","turquoise",0.857535326038227,5.40346958246221e-06,0.733749973827272,0.000528338728974775,-0.888138256067878,8.63138471002624e-07,-0.623761082157645,0.00567029357041424
"CUST_10251_PI428634872","CUST_10251_PI428634872","S_alt_contig04068","AT5G13450","turquoise",-0.856404470605132,5.73482274343673e-06,-0.937482401851492,9.63352053264389e-09,0.642175388440783,0.00405909562640754,0.895185970143099,5.24742948710228e-07
"CUST_16026_PI428634872","CUST_16026_PI428634872","S_alt_contig14896","AT3G57290","turquoise",-0.85499273149864,6.17282757127067e-06,-0.749018063198161,0.000347355231151257,0.749323783767355,0.000344349051481277,0.708920710256702,0.000988289380082324
"CUST_13246_PI428634872","CUST_13246_PI428634872","S_alt_contig09579","AT3G08710","turquoise",0.854928636849322,6.19337623846738e-06,0.808885112915567,4.81779306038166e-05,-0.84685488193185,9.30003631755611e-06,-0.802671460665661,6.09391547886445e-05
"CUST_9864_PI428634872","CUST_9864_PI428634872","S_alt_contig03563","AT5G54580","turquoise",0.854896007858954,6.20385957855132e-06,0.742812359185743,0.000413322921988422,-0.842295421001947,1.15834236640148e-05,-0.740205472722175,0.000444012564869686
"CUST_13803_PI428634872","CUST_13803_PI428634872","S_alt_contig10484","AT3G21240","turquoise",-0.85477547782589,6.24271667736975e-06,-0.744800118241099,0.000391136828821103,0.878394362968676,1.63092154508976e-06,0.644889637979704,0.00385703589235364
"CUST_15696_PI428634872","CUST_15696_PI428634872","S_alt_contig13960","AT2G32720","turquoise",-0.85438153110913,6.37117950426914e-06,-0.859422246128662,4.88712686528711e-06,0.719655988070488,0.000759834892546785,0.8874614849289,9.03813653842051e-07
"CUST_4222_PI428634872","CUST_4222_PI428634872","S_5sp_contig40610","AT5G02810","turquoise",-0.853370975173844,6.71113309598772e-06,-0.922188278769892,5.28264062562867e-08,0.824299156431339,2.58933129469093e-05,0.80755195748956,5.07044944037895e-05
"CUST_8510_PI428634872","CUST_8510_PI428634872","S_alt_contig01805_RC","AT1G63050","turquoise",0.853226530240461,6.76097288507697e-06,0.896063361595408,4.92015618895526e-07,-0.873595667757231,2.18811276048808e-06,-0.706389782722588,0.00104975081473799
"CUST_6041_PI428634872","CUST_6041_PI428634872","S_5sp_contig44820","AT1G26660","turquoise",0.853220200560849,6.76316414137676e-06,0.810095951377743,4.59768372675915e-05,-0.883329851226698,1.18984648459654e-06,-0.716281100483785,0.000826321975267778
"CUST_11524_PI428634872","CUST_11524_PI428634872","S_alt_contig06495_RC","AT5G20490","turquoise",-0.852659242779955,6.95979631524954e-06,-0.784619559306351,0.000115453347780003,0.754915175039719,0.000293104461192224,0.758338216974956,0.000265024121615944
"CUST_9916_PI428634872","CUST_9916_PI428634872","S_alt_contig03637","AT2G31820","turquoise",0.852522684945811,7.00839911524917e-06,0.755426457401798,0.0002887577605929,-0.849832125487387,8.02718510934889e-06,-0.754644991648462,0.000295423601084918
"CUST_4210_PI428634872","CUST_4210_PI428634872","S_5sp_contig40585","AT2G04530","turquoise",0.851419805883315,7.41171316504286e-06,0.801873910546945,6.27680806910216e-05,-0.751794222549309,0.000320849689233503,-0.830380188842156,1.99363949201801e-05
"CUST_14222_PI428634872","CUST_14222_PI428634872","S_alt_contig11163","AT5G62910","turquoise",0.851149453230959,7.5135616701943e-06,0.812085750637974,4.25456440559038e-05,-0.796564976079612,7.6173054367078e-05,-0.777405734473352,0.000146612576625757
"CUST_1585_PI428634872","CUST_1585_PI428634872","S_5sp_contig26614","AT4G35220","turquoise",0.850960041160815,7.58563071454697e-06,0.932553301691468,1.74024454990385e-08,-0.791796451730794,9.02132257125291e-05,-0.842942843061166,1.12325675330513e-05
