"","ProbeName","oil_1_1_Median","oil_1_3_Median","oil_2_4_Median","oil_2_5_Median","oil_2_6_Median","oil_3_7_Median","oil_3_8_Median","oil_3_9_Median","no_4_10_Median","no_4_11_Median","no_5_13_Median","no_5_14_Median","no_5_15_Median","no_6_16_Median","no_6_17_Median","no_6_18_Median","oil_1_19_Median","no_4_20_Median","geneSymbol","LocusLinkID","moduleColor"
"1699","CUST_7382_PI428634872",-2.240368964,-1.917756106,-1.58265978,-1.55602756,-1.633459502,-1.171798026,-1.178535376,-1.249672651,-1.780484791,-2.071143041,-1.838095278,-1.844255334,-1.717550858,-1.465267469,-1.499840699,-1.313912192,-1.574249779,-2.222768202,"S_alt_contig00275_NB",NA,"brown"
"1700","CUST_7392_PI428634872",-1.55615146,-1.618465564,-1.905205225,-1.580974985,-1.682066091,-1.998099661,-2.764209656,-2.214278977,-2.502038014,-1.718920233,-1.885892557,-1.610775668,-1.750533513,-3.759228627,-3.469520281,-3.08192309,-1.714580128,-1.566271156,"S_alt_contig00289","AT1G16670","brown"
"1701","CUST_7398_PI428634872",0.361650336,0.600693675,0.30733771,0.349210515,0.178833541,0.166799749,0.10724124,-0.044948298,0.016344884,0.032705875,0.146432081,0.109924267,0.076974254,-0.102910827,0.082169036,-0.090978389,0.292724242,0.236845864,"S_alt_contig00301","AT3G09090","brown"
"1702","CUST_74_PI428634872",-3.053816635,-1.416071918,-2.31772912,-3.332261745,-2.684703071,-2.604141277,-2.140802734,-4.034904026,-4.059912541,-3.8682728,-4.065305365,-3.750614245,-3.840305321,-3.323785569,-3.324047121,-3.164315041,-3.952840363,-3.514760859,"S_5sp_contig04422_RC","AT2G42320","brown"
"1703","CUST_740_PI428634872",-0.155340879,-0.008987529,0.683298818,0.606314252,0.532372141,1.125475144,0.955065644,0.952896579,0.564839696,0.895580239,0.598608649,0.856387296,0.859467013,1.046890772,0.944799669,1.224634352,0.514395505,1.407992877,"S_5sp_contig18036","AT4G17565","brown"
"1704","CUST_7406_PI428634872",-0.365239843,1.951596303,-0.385535036,-1.504172999,-0.078102599,-1.258307093,-0.740236711,-2.480359553,-1.894570514,-1.999810298,-2.13235151,-1.783532951,-1.643191569,-3.124800502,-3.335685415,-2.907237504,-1.729300597,-1.471747281,"S_alt_contig00311","AT5G05170","brown"
"1705","CUST_7408_PI428634872",-2.214434826,-0.975146426,-1.961992716,-1.959770168,-1.997639326,-2.514738137,-2.17910692,-2.378852464,-2.480574965,-2.089866031,-2.56706951,-2.344353665,-2.366986623,-2.916591262,-2.844820814,-2.555708458,-2.086699999,-2.157402332,"S_alt_contig00314","AT4G30160","brown"
"1706","CUST_741_PI428634872",-2.198134355,-1.438546161,-2.353838771,-2.989017652,-2.715275412,-3.089444602,-2.776687955,-4.544895115,-3.212610488,-2.876732775,-2.874183719,-3.212848894,-3.276809808,-4.195186079,-4.014190152,-4.029436604,-2.266369676,-3.93014488,"S_5sp_contig18099","AT1G70300","brown"
"1707","CUST_7417_PI428634872",-0.484974169,-0.929615198,-0.446516473,-0.436235719,-0.556931228,-0.750442576,-0.605502117,-0.685087676,-0.406775801,-0.490897805,-0.392121592,-0.491831594,-0.404930297,-0.433254286,-0.477383916,-0.474945937,-0.504842123,-0.277889701,"S_alt_contig00325","AT3G15160","brown"
"1708","CUST_742_PI428634872",-1.254550403,-1.201709785,-0.982491108,-0.956877515,-1.049201893,-1.514448871,-1.654377335,-1.640640499,-1.924240205,-1.82241397,-1.037051362,-1.309750648,-1.253532596,-1.57452098,-2.013485177,-1.631416107,-1.135790276,-1.464766699,"S_5sp_contig18124","AT1G64050","brown"
"1709","CUST_7421_PI428634872",0.822794597,0.994387085,0.873558289,0.761140175,0.886259323,0.784641619,0.6290859,0.621873209,0.382148595,0.530691146,0.677129296,0.638959736,0.734795425,0.551090903,0.50392611,0.463360513,0.692709712,0.838527446,"S_alt_contig00334_RC","AT3G50670","brown"
"1710","CUST_7434_PI428634872",-4.4110697,-2.561909401,-4.444712104,-4.601648349,-4.761242436,-4.846449546,-4.553110071,-5.087779708,-4.29551503,-4.175764606,-4.743766402,-4.645179478,-4.585541518,-4.917111566,-5.008900123,-4.985594968,-5.013498774,-4.352101448,"S_alt_contig00354_RC","AT5G61240","brown"
"1711","CUST_7445_PI428634872",-2.260258837,-1.718115473,-2.148275992,-1.945901633,-2.296319809,-2.565858612,-2.624804119,-2.517987425,-2.323066956,-2.355282383,-2.286341803,-2.249162838,-2.244497483,-2.53777317,-2.812523628,-2.68961655,-1.920190025,-2.283722951,"S_alt_contig00370_RC","AT5G14620","brown"
"1712","CUST_7446_PI428634872",-5.617391924,-5.181705294,-4.36897786,-4.562932532,-5.944059192,-3.760057284,-3.870004213,-3.789573045,-4.438722315,-4.990833513,-4.252876204,-4.134244208,-4.456338732,-3.749069969,-3.136009471,-3.319386167,-3.876662932,-4.477889336,"S_alt_contig00371_RC",NA,"brown"
"1713","CUST_7455_PI428634872",-1.517766656,-1.827926476,-1.64108969,-1.632144702,-1.264835855,-2.06143613,-2.137290952,-2.57545079,-2.288933107,-2.079379441,-2.062074679,-2.172430969,-2.305199706,-2.438931237,-2.403492234,-2.389683515,-1.511847264,-1.698099843,"S_alt_contig00381","AT4G34610","brown"
"1714","CUST_7463_PI428634872",-5.957693094,-5.806386655,-5.543640786,-6.134558252,-7.267447593,-5.946755855,-5.290768602,-5.579415553,-5.715617017,-6.044037576,-5.028666457,-5.733646924,-5.874040193,-4.988460122,-5.15563146,-5.269311584,-6.0951146,-5.935331429,"S_alt_contig00391_RC","AT2G39970","brown"
"1715","CUST_7471_PI428634872",-4.532105668,-4.998430568,-3.496007244,-3.761217029,-4.526550751,-2.941939624,-2.824872509,-3.345350669,-3.536799862,-3.158578726,-2.857384839,-2.868571406,-3.004512902,-2.515510752,-2.303249059,-2.35031707,-4.44373454,-2.905234654,"S_alt_contig00407_RC","AT1G43722","brown"
"1716","CUST_748_PI428634872",-3.355215863,-3.635367721,-3.563890903,-3.31524135,-3.542079877,-3.572226918,-3.202022483,-2.966786219,-3.123047692,-3.449934057,-3.074046586,-3.215989055,-3.246698699,-3.116591508,-2.939190054,-3.167510696,-3.506844206,-3.2356387,"S_5sp_contig18167_RC","AT4G17620","brown"
"1717","CUST_7503_PI428634872",0.530842936,0.246409224,0.578101973,0.535636215,0.667040238,1.092107249,1.125827591,1.230977887,1.113047617,0.582978272,0.467277571,0.359805475,0.333034782,1.268118428,1.497700107,1.30918674,0.388160574,0.591660808,"S_alt_contig00456_RC","AT4G22740","brown"
"1718","CUST_7513_PI428634872",-0.612632082,-0.370247672,-0.389847012,-0.430347969,-0.656220186,-0.807096697,-0.677485948,-0.799709127,-0.63037084,-0.388324558,-0.607864751,-0.67623708,-0.621867143,-0.81219436,-0.656653703,-0.60474509,-0.560368717,-0.455058376,"S_alt_contig00472_RC","AT1G60070","brown"
"1719","CUST_7516_PI428634872",-6.584455573,-6.414816738,-6.86128964,-7.013040741,-7.00679328985714,-7.813984314,-7.29391238742857,-7.253139352,-6.219560311,-6.36525059,-6.963157968,-7.30393141,-7.313747928,-7.820553613,-7.297127013,-7.431742517,-7.790772223,-7.814821346,"S_alt_contig00475_RC","AT3G07040","brown"
"1720","CUST_753_PI428634872",1.501997741,3.582756419,1.908535271,0.974509582,1.891754942,1.245913051,1.637608926,-0.749820888,-0.003883875,-0.373852944,-1.279210888,-0.645331696,-0.524104738,-1.791179901,-3.09119627,-2.132210292,0.397881362,0.192881277,"S_5sp_contig18245","AT5G49720","brown"
"1721","CUST_754_PI428634872",1.314334104,3.293854659,1.85699969,0.860445181,1.843142109,1.225346737,1.48557212,-1.017342875,-0.287019464,-0.383892327,-1.614821887,-0.844213412,-0.61498236,-1.989570409,-3.292249674,-2.239703421,0.269607998,0.094914732,"S_5sp_contig18247","AT5G49720","brown"
"1722","CUST_7540_PI428634872",-4.015281432,-4.026025099,-3.631561975,-3.736006843,-3.799485048,-3.432685898,-3.040279632,-3.460829646,-3.731877671,-3.450391846,-3.962868632,-4.020199015,-3.875679682,-3.217616736,-3.081730273,-3.280927168,-4.085292603,-3.337423934,"S_alt_contig00514","AT1G13770","brown"
"1723","CUST_7541_PI428634872",-2.51281479,-2.728893886,-2.286813932,-2.473496328,-2.428708853,-3.014789186,-2.460937348,-3.073679473,-2.916685181,-3.048226281,-2.649753762,-2.847285877,-2.950069884,-3.427865946,-3.195003006,-3.276556446,-2.911679121,-2.705049389,"S_alt_contig00515_RC","AT1G74580","brown"
"1724","CUST_7545_PI428634872",-2.218978306,-2.711170952,-2.447053757,-2.153367469,-2.087309332,-1.996817185,-2.170794412,-1.715972822,-1.749448105,-1.913758243,-2.124398304,-2.257546993,-2.268424187,-1.58965074,-1.551738741,-1.650924829,-2.186697019,-1.982934054,"S_alt_contig00521","AT3G14205","brown"
"1725","CUST_7548_PI428634872",3.194571272,2.417415292,2.902435008,3.02142306,2.986700229,2.687631444,2.430719975,3.114689705,3.007735092,3.124527663,3.094103621,3.110549896,2.932412127,3.409031401,2.972550728,3.315554613,2.959738007,3.05805268,"S_alt_contig00525_RC","AT5G40370","brown"
"1726","CUST_7549_PI428634872",-3.765684283,-3.722011121,-3.818823148,-3.602364196,-4.010615568,-3.590100926,-3.543646155,-3.301473242,-3.671306831,-3.56546632,-3.568015392,-3.706241726,-3.464319875,-3.48294096,-3.542311935,-3.225861568,-3.916305036,-3.957383542,"S_alt_contig00527_RC","AT1G71360","brown"
"1727","CUST_7550_PI428634872",-1.943263088,-1.690936516,-2.065415414,-2.091315729,-1.932991252,-2.432544652,-1.973731452,-2.933169198,-2.78629347,-2.281063599,-2.118745013,-2.287721224,-2.316566226,-2.774774547,-2.298270467,-2.524799959,-1.96789814,-1.609215634,"S_alt_contig00528","AT4G39850","brown"
"1728","CUST_7563_PI428634872",1.566572004,1.721739,1.10963966,1.313733636,1.92437339,1.210081795,1.263771887,1.234489749,0.50686729,1.096807569,0.985854156,1.248449734,1.255346617,0.166587036,0.326360377,0.457928304,1.349095572,1.469101425,"S_alt_contig00545_RC","AT1G59750","brown"
"1729","CUST_7570_PI428634872",-6.383328047,-6.673593,-7.240832327,-6.863865811,-6.64819239688889,-6.68708805,-6.429414056,-6.229153068,-5.84979541,-5.661675457,-6.518857681,-6.790979431,-6.348707949,-5.713908279,-5.893784827,-6.202945779,-5.871484575,-6.167529078,"S_alt_contig00555_RC","AT5G18750","brown"
"1730","CUST_7573_PI428634872",-4.127775384,-3.804027183,-4.184518355,-3.810672664,-1.806436301,-3.542924695,-3.513539097,-2.787489251,-2.653563099,-2.510522564,-3.533345362,-3.597504469,-3.381224609,-2.294439039,-2.475097554,-2.552463926,-3.847851613,-2.887441971,"S_alt_contig00560_RC","AT5G15810","brown"
"1731","CUST_7576_PI428634872",-5.622736644,-5.978468909,-5.175023879,-5.353324016,-5.4445729,-4.799483796,-5.038654751,-4.511223184,-4.392747715,-5.212204719,-5.357575353,-5.805472005,-5.38148648,-5.062707694,-4.902790988,-5.185174237,-5.355579478,-5.315635653,"S_alt_contig00564_RC","AT5G15170","brown"
"1732","CUST_7583_PI428634872",-0.409996024,-0.929108606,-0.603616184,-0.416917437,-0.538811276,-0.7047932,-0.455876302,-0.122719698,-0.276746683,-0.417911929,-0.789492956,-0.926878,-0.853235093,-0.248868491,-0.134713051,-0.130012022,-0.630415754,-0.991761259,"S_alt_contig00574","AT1G31170","brown"
"1733","CUST_7584_PI428634872",-2.313417538,-2.154025555,-1.896862931,-2.0967604,-2.147078079,-2.128464834,-1.912516688,-2.014459362,-2.113495727,-2.063796085,-2.016717094,-1.933875908,-1.895374265,-2.231085843,-2.170478077,-2.067652263,-2.256400889,-2.098121663,"S_alt_contig00575","AT3G28430","brown"
"1734","CUST_7602_PI428634872",-6.502119619375,-7.910822579,-7.661099744,-6.946317291,-6.65438889144445,-7.004042603,-6.526677039,-6.857021598,-5.807925509,-7.070229034,-6.9894636792,-7.043347028,-7.6491905642,-6.001173132,-6.693403023,-6.932161832,-7.59556471,-7.425955971,"S_alt_contig00595","AT4G35780","brown"
"1735","CUST_7606_PI428634872",1.307159363,1.21606249,1.442678255,1.248144461,1.381453991,1.342722709,0.927542551,0.989085486,1.211610633,1.246209346,2.077291156,1.801654605,1.81848648,0.976225166,1.335568457,0.948663408,1.351622856,1.354442532,"S_alt_contig00600","AT3G66654","brown"
"1736","CUST_761_PI428634872",-1.68179688,-1.499810591,-1.499694147,-1.992903724,-1.472045756,-1.169024305,-1.170335938,-0.987348722,-1.454051797,-1.599442537,-1.838821609,-1.626381765,-1.400034738,-1.35444095,-1.347655775,-1.310105115,-1.677779903,-1.542429134,"S_5sp_contig18316","AT3G06350","brown"
"1737","CUST_7610_PI428634872",-6.275907925,-2.916297831,-5.752563656,-6.182118947,-5.874642761,-5.768941594,-5.019591308,-6.72088050633333,-6.273367685,-7.011333876,-6.59168258,-6.884130766,-7.316187478,-7.662527605,-7.40828032866667,-7.729315805,-6.908706644,-7.983897243,"S_alt_contig00604_NB",NA,"brown"
"1738","CUST_7621_PI428634872",-1.746606259,-1.578684293,-1.513658142,-1.522509806,-1.477277945,-0.762286964,-0.541253129,-0.780549382,-1.701556038,-1.494018319,-2.099177802,-2.106786476,-1.942130516,-1.055370734,-0.735372396,-1.131429433,-1.793438839,-1.874625273,"S_alt_contig00617_NB",NA,"brown"
"1739","CUST_763_PI428634872",-1.945303702,-2.207612395,-1.587135442,-1.122670459,-1.752533647,-0.753179293,-1.020911571,-0.627223855,-1.384716592,-1.182234145,-1.459947045,-1.511962741,-1.309028866,-0.547601501,-0.864980752,-0.690010771,-1.843401936,-1.390498499,"S_5sp_contig18364","AT1G07780","brown"
"1740","CUST_7642_PI428634872",-1.511629708,0.478886029,-1.249925765,-1.417900312,-1.206531031,-1.062504034,-0.884506411,-1.69546035,-0.760755041,-0.936634613,-0.818441547,-0.798949875,-0.736220405,-1.834099365,-1.727596821,-1.729234765,-1.50479505,-0.679622162,"S_alt_contig00647","AT4G16340","brown"
"1741","CUST_7645_PI428634872",-2.453198712,-2.921803489,-2.166554844,-2.108415934,-2.27987483,-1.8628648,-2.006358852,-1.75378483,-1.721131271,-1.827696358,-1.976317325,-1.970525404,-1.946110184,-1.67899511,-1.850252907,-1.643471862,-1.800526246,-1.656948716,"S_alt_contig00653_RC","AT1G76550","brown"
"1742","CUST_7660_PI428634872",0.437758734,0.788926698,0.443391806,0.527587644,0.467955559,0.712334086,0.904036966,0.691329297,1.060916971,1.15469268,0.900945185,0.804136969,0.831200668,1.415779995,1.388213198,1.309673102,0.8588095,0.874344734,"S_alt_contig00674_RC","AT3G53500","brown"
"1743","CUST_7677_PI428634872",-2.335022903,-2.231155615,-2.043588291,-1.975830988,-2.164692268,-1.664048746,-1.657455065,-1.835549843,-1.856508993,-1.929422137,-1.992985728,-1.982659328,-1.930347629,-1.82780143,-1.550572163,-1.77091076,-1.965038622,-1.786424308,"S_alt_contig00697","AT3G26560","brown"
"1744","CUST_7688_PI428634872",-0.121050965,1.076170446,0.105606465,-0.157641275,-0.264027794,-0.083231445,-0.09049366,-0.3263474,-0.745148645,-0.661035719,-0.475060429,-0.548209247,-0.333872672,-0.6338844,-0.663790221,-0.540012276,-0.018649349,-0.316567489,"S_alt_contig00711","AT4G17890","brown"
"1745","CUST_769_PI428634872",-2.957801458,-3.117132564,-3.614206461,-3.018091353,-3.179903266,-3.792791619,-3.709840538,-3.204279538,-3.192340299,-3.276462533,-2.90185126,-3.407934867,-3.333039434,-2.62458341,-2.641764619,-2.602148718,-3.436705865,-3.84692956,"S_5sp_contig18466","AT5G57330","brown"
"1746","CUST_7692_PI428634872",0.694668151,0.032605516,0.9680628,0.490473794,0.691581721,0.764965545,0.686783107,0.631844559,0.963112084,0.8504842,0.932620981,0.858162029,0.85575433,0.146360213,0.266764481,0.157783525,0.561544151,0.957717781,"S_alt_contig00718","AT5G14590","brown"
"1747","CUST_7703_PI428634872",-2.699457068,-3.009733293,-2.865284238,-3.007746,-2.782371295,-3.120821679,-3.349042251,-3.074661798,-1.616960417,-2.85422398,-2.467604242,-2.411987071,-2.281598305,-2.629402965,-2.350464305,-2.323907099,-2.667351945,-2.879427633,"S_alt_contig00733","AT2G39130","brown"
"1748","CUST_7704_PI428634872",1.284385351,1.277308146,1.46178199,1.365985169,1.285266112,1.552964696,1.463272155,1.524312352,1.453055709,1.295467195,1.236571644,1.226176778,1.321770214,1.632138931,1.69313029,1.520385483,1.505739605,1.347297114,"S_alt_contig00734","AT5G58470","brown"
"1749","CUST_7720_PI428634872",1.543650403,0.264531591,1.341865215,1.012458006,1.34279394,1.385699014,1.40724116,1.14786436,1.183433208,1.414150217,1.171647763,1.179062094,1.14571897,1.789902436,1.717465327,1.763665495,1.015781151,1.536154607,"S_alt_contig00751","AT1G19250","brown"
"1750","CUST_7731_PI428634872",-1.528917359,-1.47061229,-1.178643344,-1.477288022,-1.443748197,-1.266241921,-1.513702785,-1.633827223,-1.646260542,-1.447594727,-1.522981039,-1.576754911,-1.453326131,-2.171032197,-2.092326631,-1.894373458,-1.194847612,-0.986688594,"S_alt_contig00772","AT3G54860","brown"
"1751","CUST_7735_PI428634872",-0.752434428,-0.415488734,-1.305482197,-1.900512778,-0.982799348,-2.882530217,-2.212300123,-3.350297926,-2.02053624,-2.279239671,-1.969457249,-2.034903327,-1.967649874,-3.40322296,-3.408700614,-3.185252093,-2.323983229,-2.315662014,"S_alt_contig00776","AT4G32410","brown"
"1752","CUST_7750_PI428634872",-3.404180091,-3.109551769,-2.963359706,-2.790532044,-3.199153068,-3.024155822,-3.022317235,-2.765959916,-2.431814767,-2.680056216,-2.824886547,-2.835377887,-2.850659517,-2.751035189,-2.947903204,-2.934553291,-3.470082288,-3.021281092,"S_alt_contig00795","AT3G61130","brown"
"1753","CUST_7755_PI428634872",-2.679430662,-2.335732294,-2.301942173,-2.119233913,-2.500827037,-2.314028971,-2.432100889,-2.149449738,-1.801523744,-1.731536859,-2.115626051,-2.239296891,-2.040041255,-1.149467057,-1.526966743,-1.327580096,-2.506548664,-2.274532638,"S_alt_contig00800","AT1G49590","brown"
"1754","CUST_7759_PI428634872",-3.608975696,-3.654522893,-4.095229913,-4.193852262,-4.003751674,-4.238501392,-3.991873469,-3.981254648,-4.088117035,-4.444071592,-3.728679486,-4.193257648,-4.191111916,-4.037720846,-4.170319569,-4.357094357,-3.89710118,-4.364703542,"S_alt_contig00804_RC",NA,"brown"
"1755","CUST_7767_PI428634872",-4.998507698,-4.389247892,-5.287016582,-4.963295568,-4.686888342,-4.979008639,-4.667442767,-4.490895559,-5.23156151,-5.270962951,-4.971296592,-5.199245155,-5.304150489,-4.919283981,-4.598032126,-5.004369157,-5.316105203,-5.03305029,"S_alt_contig00815","AT2G45540","brown"
"1756","CUST_7768_PI428634872",-6.5697757405,-7.80437268,-7.288962313,-7.529199605,-6.767158817,-7.2826847635,-6.292175132,-6.941618017,-6.841847671,-7.146419178,-7.104886539,-7.678870202,-7.534864457,-5.514269619,-6.902983918,-7.091652456,-7.809673565,-7.470873607,"S_alt_contig00816","AT3G09920","brown"
"1757","CUST_7776_PI428634872",-6.781106201,-7.705837962,-7.609477755,-7.220719902,-6.955956047,-7.147904951,-6.876358292,-6.6362720179,-6.220217661,-7.395500851,-6.483078636,-7.128489233,-7.022449359,-6.931319507,-6.137676419,-6.459218243,-7.210973944,-7.033136313,"S_alt_contig00827_RC","AT2G39810","brown"
"1758","CUST_7778_PI428634872",-4.296446442,-5.027465419,-4.103172578,-4.338734046,-3.799435697,-5.348512569,-5.843014903,-5.067082254,-5.204751993,-4.605838186,-5.077498055,-5.953800354,-6.131912918,-7.00532805,-5.717037405,-6.285809813,-5.224506704,-3.902970395,"S_alt_contig00829_RC","AT1G49920","brown"
"1759","CUST_7783_PI428634872",-0.656358086,-0.513353836,-0.559061907,-0.422801095,-0.607432537,-0.898557461,-1.049964433,-1.021148921,-1.055744406,-1.004953341,-1.028545919,-0.98238017,-1.050996314,-1.463944762,-1.595264029,-1.453652158,-0.689860898,-0.676172181,"S_alt_contig00836","AT1G44835","brown"
"1760","CUST_7786_PI428634872",0.526845554,1.33335963,0.428689011,0.58548008,0.446170605,0.884749959,0.975098923,0.495446681,0.506674064,0.681211297,0.49500714,0.696630864,0.732125241,0.494742994,0.353094707,0.324434462,0.682251503,0.812508445,"S_alt_contig00841","AT1G74050","brown"
"1761","CUST_7795_PI428634872",-2.250486389,-2.556758627,-2.328603824,-2.347925423,-2.500451504,-2.84977314,-2.552598735,-2.897572422,-3.070170487,-3.258311414,-2.528034903,-2.514360169,-2.495465933,-3.173532622,-2.957529604,-3.272904531,-2.649100687,-2.719168323,"S_alt_contig00854","AT3G19740","brown"
"1762","CUST_780_PI428634872",-2.055499754,-1.862524965,-1.760089478,-1.542013365,-1.750764686,-1.873679658,-2.000916016,-2.057859578,-2.245754573,-2.02965918,-1.826926875,-1.878832582,-1.703164077,-2.097823703,-1.767952578,-1.67178167,-1.843063428,-1.777922576,"S_5sp_contig18680","AT4G38520","brown"
"1763","CUST_7802_PI428634872",-0.968133755,0.65976044,-0.764648643,-1.203536591,-1.315643387,-1.507022014,-1.195227878,-2.128793411,-1.469961971,-1.338975698,-1.074145688,-1.028650502,-1.023687722,-1.935612287,-1.852415181,-2.016026773,-0.760083805,-0.970564386,"S_alt_contig00862","AT5G52920","brown"
"1764","CUST_7832_PI428634872",-1.773017274,-1.602872176,-1.585160629,-1.485945629,-1.437511319,-1.964372473,-2.278763173,-1.7964131,-2.100502176,-1.692981639,-2.214714572,-2.090077103,-2.086552324,-2.616378582,-2.462549831,-2.499123101,-1.88112705,-2.105155745,"S_alt_contig00897_RC","AT4G17910","brown"
